⺀	⿱丶丶
𪋠	⿸鹿⿱日里
𪋡	⿰鹿菐
𪋢	⿸鹿⿰豕目
𪋣	⿸鹿⿱而而
𪋤	⿱⿰⿰木爻木鹿
𪋥	⿸鹿⿱⿱日一里
𪋦	⿸鹿⿰⿱口口⿱口口
𪋧	⿸鹿⿰身矢
𪋨	⿱⿱八刀⿱⿰⿱一⿵冂一⿱一⿵冂一鹿
𪋩	⿸鹿黍
𪋪	⿸鹿⿱雨⿱⿱𠆢丶龴
𪋫	⿰鹿⿱业⿱䒑未
𪋬	⿸鹿⿸虍⿱口天
𪋭	⿰⿱⿰⿱一⿵冂一⿱一⿵冂一鹿⿱⿱𠆢丶龴
𪋮	⿸鹿與
𪋯	⿸鹿⿱雨而
𪋰	⿸鹿⿱罒⿸耂日
𪋱	〾廌
𪋲	⿰鹿⿱⿱火火舛
𪋳	⿸鹿⿳雨一⿱一业
𪋴	⿰鹿⿵⿵几丶鳥
𪋵	⿸鹿⿰⿱彑氺⿱彑氺
𪋶	⿰鹿霝
𪋷	⿰鹿⿳米罒舛
𪋸	⿰鹿⿱⿱山隹冏
𪋹	⿸鹿⿱吅⿸厂⿹⿰工攵〾甘
𪋺	⿸鹿⿺鬼⿱雨而
𪋻	⿱⿱鹿⿰鹿鹿土
𪋼	⿰麥匕
𪋽	⿰麥丂
𪋾	⿰麥力
𪋿	⿺麥卜
𪌀	⿰麥⿱乛亅
𪌂	⿰麥乇
𪌃	⿰麥干
𪌄	⿰麥巳
𪌅	⿰麥⿻冂人
𪌇	⿰麥气
𪌈	⿰麥比
𪌉	⿰麥斗
𪌊	⿰麥夬
𪌋	⿰麥⿻𠤎凵
𪌌	⿰麥火
𪌍	⿰麥斤
𪌎	⿰麥木
𪌏	⿰麥攴
𪌐	⿰麥手
𪌑	⿰麥攵
𪌒	⿰麥欠
𪌓	⿰麥殳
𪌔	⿰麥目
𪌕	⿰麥⿱刀口
𪌖	⿰麥巨
𪌗	⿰麥禾
𪌘	⿰麥⿱亠土
𪌙	⿰麥戊
𪌚	⿰麥⿱厶廾
𪌛	⿰麦㠯
𪌜	⿺麥生
𪌝	⿺麥戉
𪌞	⿰麥玉
𪌟	⿰麥⿱⿰丿一⿰丨二
𪌠	⿰麥⿱又山
𪌡	⿰麥⿱宀几
𪌢	⿰麥⿵⿵冂一口
𪌣	⿰麥⿱夂口
𪌤	⿰麥𠂤
𪌥	⿰麥⿱公厶
𪌦	⿺麥⿴囗口
𪌧	⿰麥⿱士口
𪌨	⿰⿱山尸麥
𪌩	⿰麥舌
𪌪	⿰麥兆
𪌫	⿰麥⿱夕夕
𪌬	⿰麥米
𪌭	⿰麥肙
𪌮	⿰麥⿰氵⿱小丿
𪌯	⿰麥⿵⿱小⿵冂一一
𪌰	⿰麥⿱龸子
𪌱	⿰麥⿰禾刂
𪌲	⿱𦥑麥
𪌳	⿰麥⿱爫寸
𪌴	⿺麥⿱⿻十从一
𪌵	⿰麥⿺⿻一氺丶
𪌶	⿰麥⿻⿻十口人
𪌷	⿰麥步
𪌸	⿰麥⿱口牛
𪌹	⿰麥⿱乂⿸⿻丿一巾
𪌻	⿰麥⿱龴用
𪌼	⿰麥⿹勹缶
𪌽	⿰麥⿱日比
𪌾	⿰麥⿱夂田
𪌿	⿰麥⿱⿱⿱𠆢丶乛心
𪍀	⿰麥⿱⿴龷二八
𪍁	⿰麥⿴囗禾
𪍂	⿰麥⿱穴工
𪍃	⿰麥⿱⿹勹⿱丿丿心
𪍄	⿰麥⿱彑氺
𪍅	⿰麥⿱亠⿰亻⿴夂丶
𪍇	⿰麥隹
𪍉	⿰麥⿱⿱小丿⿱小丿
𪍊	⿰麥⿱龶⿸匚𡿨
𪍋	⿰麥⿱艹⿱小丿
𪍌	⿰麥咼
𪍍	⿰麥⿱亼⿰月刂
𪍎	⿰麥⿰禾斗
𪍏	⿰麥⿱𠂊貝
𪍐	⿰麥枼
𪍑	⿰麥⿱八酉
𪍒	⿰麥⿰⿱十口月
𪍓	⿱⿰矛攵麥
𪍔	⿰麥⿱巛艮
𪍖	⿺麥⿱水生
𪍗	⿰麥⿰禾火
𪍘	⿰麥⿰矛攵
𪍙	⿰麥⿱羊匕
𪍚	⿰麥⿱矛木
𪍛	⿰麥⿸尸⿵⿱小⿵冂一一
𪍜	⿰麥⿱囟比
𪍝	⿺麥⿱⿴囗人皿
𪍞	⿰麥⿰亻⿱夂田
𪍟	⿰麥⿳十冖糸
𪍠	⿱⿰⿳士冖一殳麥
𪍡	⿰麥尃
𪍢	⿺麥⿰⿳士冖一殳
𪍣	⿰麥婁
𪍤	⿰麥⿱艹⿱日大
𪍥	⿰麥⿰⿱士⿱冖几殳
𪍦	⿰麥⿺辶車
𪍧	⿱⿸〾㫃疋麥
𪍨	⿰麥⿱巛⿻甲⿱一人
𪍩	⿰麥⿳日罒又
𪍪	⿰麥⿻甲⿱艹二
𪍫	⿱⿰矛⿱夂巾麥
𪍬	⿰麥⿱艹⿰氵⿱小丿
𪍭	⿰麥⿱日豕
𪍮	⿰麥⿰⿱龶勹攵
𪍯	⿰麥⿱田糸
𪍰	⿰麥⿻千⿱从从
𪍱	⿱⿰⿱士⿴尸丨殳麥
𪍲	⿰麥⿱⿰夫夫日
𪍳	⿰麥⿰阝⿱⿸⿻丿一工月
𪍴	⿰麥粦
𪍵	⿰麥覃
𪍶	⿰麥⿱𦍌⿱艹口
𪍷	⿰麥⿱⿱⿱丿大口冋
𪍸	⿰麥⿸虍豕
𪍹	⿰麥⿱罒⿹勹虫
𪍺	⿰麥睘
𪍻	⿰喿麥
𪍼	⿰麥⿱⿱丶⿳一丷⿱冖巾口
𪍽	⿰麥喿
𪍾	⿱⿰⿱⿱屮凵方攵麥
𪍿	⿰麥⿸广黄
𪎀	⿰麥⿱⿻亻⿱从从⿸丆工
𪎁	⿱龍麥
𪎂	⿰麥⿰來來
𪎃	⿱⿱艹⿰𠂤辛麥
𪎄	⿰麥⿱艹⿰氵尃
𪎅	⿰麥⿱艹⿰阝⿸产生
𪎆	⿰麥⿱罒⿰糹隹
𪎇	⿱⿰⿻丵臼殳麥
𪎈	⿰麦弋
𪎉	⿰麦见
𪎊	⿰麦⿱小丿
𪎌	⿺麦⿻十⿱䒑人
𪎍	⿺⿱一⿸⿻二丨又卜
𪎎	⿺⿻一夫靣
𪎏	⿺麦⿱宀示
𪎐	⿺麦⿳⿻廿儿冖巾
𪎑	⿸麻几
𪎒	⿸麻⿵几丶
𪎓	⿰彳麻
𪎔	⿸麻弓
𪎕	⿸麻⿱八刀
𪎖	⿸麻火
𪎗	⿸麻日
𪎘	⿰麻攴
𪎙	⿸麻开
𪎚	⿰麻手
𪎛	⿸麻夗
𪎝	⿸麻本
𪎞	⿸麻⿻人⿱冂一
𪎟	⿸麻田
𪎠	⿸麻⿱夕夕
𪎡	⿰麻朱
𪎢	⿸麻西
𪎣	⿸麻⿱𠫓〾川
𪎤	⿱⿰氵⿱丿大麻
𪎥	⿰麻⿱日⿹勹⿱丿丿
𪎦	⿱麻⿰木木
𪎧	⿸麻⿱日⿹勹⿱丿丿
𪎨	⿱⿱亼⿰月刂麻
𪎩	⿸麻咼
𪎪	⿸麻⿱⿹勹屮⿹勹屮
𪎫	⿱⿸麻非人
𪎬	⿸麻⿱比貝
𪎭	⿸麻黍
𪎮	⿸麻⿱非手
𪎯	⿸麻⿱⿱中一貝
𪎰	⿰麻⿱〾卅貝
𪎱	⿰麻⿱雨而
𪎲	⿱⿰⿻丵臼殳麻
𪎳	⿰黄又
𪎴	⿰黄⿻𠤎一
𪎵	⿰黄⿱亠几
𪎶	⿰黄⿻𠤎凵
𪎷	⿰黄毛
𪎸	⿰黄⿱冖几
𪎹	⿰黄⿱二儿
𪎻	⿰黄⿱氶一
𪎼	⿰⿵⿵冂一口黄
𪎽	⿰黄⿱𠫓儿
𪎾	⿰黄舌
𪎿	⿰黄而
𪏀	⿰黄至
𪏁	⿰黄⿱亠父
𪏂	⿰黄⿱干火
𪏃	⿰黄⿱⿱一⿻亅一火
𪏄	⿰黄豆
𪏅	⿰黄巠
𪏆	⿰⿱亠⿱口子黄
𪏇	⿰黄⿹⿹戈口一
𪏈	⿰黄⿱龷日
𪏉	⿰黄⿱宀𤴓
𪏊	⿰黄⿱戈戈
𪏋	⿰黄⿱火火
𪏌	⿰黄隹
𪏍	⿰⿰月⿱八几黄
𪏎	⿰⿵用口黃
𪏏	⿰黄⿸虍丁
𪏐	⿰黄虎
𪏑	⿰⿱白巾黄
𪏓	⿰⿱白王黄
𪏔	⿰黄頁
𪏕	⿰黄⿱冖車
𪏖	⿰黄⿱巳而
𪏗	⿰黄⿸户𠕁
𪏘	⿰黄⿻⿱丿土⿱日一
𪏙	⿹⿰⿳士冖一殳黄
𪏚	⿰黄⿱口貝
𪏛	⿰黄⿰〾肙⿱匕匕
𪏜	⿰⿱亠土⿰黄⿱亠土
𪏞	⿰黄⿻⿹⿹戈口一彡
𪏟	⿰黄⿱艹⿱日大
𪏠	⿰黄⿱角水
𪏡	⿰黄⿰訁斗
𪏢	⿰黄⿸广隶
𪏣	⿰黄⿱巨而
𪏤	⿰黄⿱⿹⿹戈口一心
𪏥	⿰⿱艹⿻丅⿱艹二黄
𪏦	⿰黄黍
𪏧	⿰黃⿱羽⿱𠆢氺
𪏩	⿰黄⿱⿱山而火
𪏪	⿰黄⿸广黄
𪏫	⿰黄⿱⿱屮凵⿱覀示
𪏬	⿺⿱一⿻臼人⿱⿱⿻𦥑爻冖黄
𪏭	⿱⿰禾刂⿱人氺
𪏮	⿰黍女
𪏰	〾香
𪏱	⿰黍⿱八丂
𪏲	⿰黍丑
𪏳	⿰黍⿱一彑
𪏴	⿰黍斤
𪏵	⿰黍⿹勹⿱丿丿
𪏶	⿰黍⿱勹巳
𪏷	⿱⿰女又黍
𪏸	⿰黍⿸尸匕
𪏹	⿰黍⿱丿⿻亅䒑
𪏺	⿰黍⿻心丿
𪏻	⿰黍⿱十口
𪏼	⿰黍⿱力女
𪏽	〾香
𪏿	⿰黍朱
𪐀	⿰黍⿱夕夕
𪐁	⿰黍⿱刃心
𪐂	⿰黍⿱龹㔾
𪐃	⿰黍⿱⿻人三⿻二丨
𪐆	⿰黍㡀
𪐈	⿰黍⿻⿱丿土⿱日一
𪐉	⿰黍⿰⿱十口月
𪐊	⿰黍⿱⿸⿻丿一口心
𪐌	⿰黍⿷匸⿱艹⿸⿻丿一口
𪐍	⿰黍⿺辶車
𪐎	⿰黍麻
𪐏	⿰黍啇
𪐐	⿰黍黍
𪐑	⿰黍⿱山⿱㐫禸
𪐒	⿰〾香⿱⿱⿰丿一日夂
𪐓	⿰黍⿱⿻⿻十口人⿻⿻十口人
𪐔	⿰黍⿺辶⿱⿱中一貝
𪐕	⿱⿰⿱士⿴尸丨殳〾香
𪐖	⿰黍龍
𪐗	〾黑
𪐘	⿰黑乙
𪐙	⿰黑卜
𪐚	⿰黑丂
𪐛	⿰黑刀
𪐜	⿰黑⿱⿰丿一乙
𪐝	⿰黑大
𪐞	⿰黑乇
𪐟	⿰黑⿵九丶
𪐠	⿰黑⿻丿七
𪐡	⿱大黑
𪐢	⿰黑士
𪐣	⿰黑子
𪐤	⿰黑⿺尢丶
𪐥	⿰黑⿵大丶
𪐦	⿰黑⿱亠几
𪐧	⿰黑⿱龴⿱乛亅
𪐨	⿰黑⿱冖几
𪐩	⿰黑火
𪐪	⿰黑⿱口一
𪐫	〾黑
𪐬	⿰黑⿱二儿
𪐭	⿰黑⿱八丂
𪐮	⿰黑殳
𪐯	⿰黑⿹勹厶
𪐰	⿱文黑
𪐱	⿰黑⿱𠆢⿰丿丨
𪐲	⿰黑㐱
𪐳	⿰黑⿱𠆢小
𪐴	⿰黑⿱亠土
𪐶	⿰黑戉
𪐷	⿰黑玄
𪐸	⿰黑⿱⿱𠆢丶龴
𪐺	⿱黑禾
𪐻	⿰黑⿰亻寸
𪐼	⿰黑⿱勹巳
𪐽	⿰⿱屮凵黑
𪐾	⿱黑⿰亻士
𪐿	⿰黑夅
𪑀	⿰黑⿸⿻丿一火
𪑂	⿰黑⿱乂朩
𪑃	⿰黑〾册
𪑄	⿰黑⿱⿰丿一⿸匚𡿨
𪑅	⿰黑⿱𠆢⿱二厶
𪑆	⿰黑戍
𪑇	⿰黑⿱亼口
𪑈	⿰黑見
𪑉	⿰黑⿱⿱一火又
𪑊	⿰黑⿵⿱小⿵冂一一
𪑋	⿰黑⿱爫寸
𪑌	⿰黑谷
𪑍	⿰黑⿸⿸尸几几
𪑏	⿰黑⿱亼朩
𪑐	⿰⿸尸毛黑
𪑑	⿰黑⿰口⿱⿱𠆢丶乛
𪑒	⿰黑⿱亠⿱口子
𪑓	⿰黑⿱火火
𪑔	⿰黑⿱彑氺
𪑕	⿰黑⿱氏日
𪑖	⿰黑⿱大⿱十廾
𪑗	⿰黑⿱立女
𪑘	⿰黑⿱𠫓木
𪑙	⿰黑金
𪑚	⿰黑來
𪑛	⿰⿳山一黑攵
𪑜	⿰黑⿰矢口
𪑝	⿰黑⿹⿹戈口一
𪑞	⿰黑⿱廿木
𪑟	⿱⿰朿刂黑
𪑠	⿰黑隶
𪑡	⿰黑⿱⿱⿱𠆢丶乛心
𪑢	⿱⿰牙攵黑
𪑣	⿰黑⿸尸⿱兀几
𪑤	⿱⿰⿱二木力黑
𪑥	⿰黑⿱犬目
𪑦	⿰黑曷
𪑧	⿰黑枼
𪑨	⿰黑⿱木示
𪑩	⿰黑⿸尸⿱龷八
𪑪	⿱⿱冖⿺⿱二儿寸黑
𪑫	⿰黑⿱八豕
𪑬	⿰黑⿳亠口⿱冖丁
𪑭	⿰黑⿱大⿱土土
𪑮	⿰黑南
𪑯	⿰黑⿰彳聿
𪑰	⿰黑⿸尸并
𪑱	⿰黑⿸尸至
𪑴	⿰黑⿵⿻⿱丿中冂⿰一丶
𪑵	⿳大吅黑
𪑶	⿰黑⿱矛木
𪑷	⿰黑⿸虍巾
𪑸	⿰黑頁
𪑹	⿰黑⿱田⿱𠆢⿰丿丨
𪑺	⿰黑⿱臼土
𪑼	⿰黑⿺廴聿
𪑽	⿰黑⿱⿰止匕木
𪑾	⿰黑⿱辰寸
𪑿	⿰黑⿱艹⿰幺幺
𪒀	⿱⿰舟殳黑
𪒁	⿱來⿸厂黑
𪒂	⿰黑⿱⿻大丷目
𪒃	⿰黑⿻⿹⿹戈口一彡
𪒄	⿰黑⿱冖⿱日六
𪒅	⿱⿰來力黑
𪒆	⿰黑⿱⿻人三禾
𪒇	⿰黑⿱⿱大二⿱日一
𪒈	⿰黑⿱〾立⿱口廾
𪒉	⿰黑⿹气米
𪒊	⿰黑⿱隹又
𪒋	⿰黑⿰舟殳
𪒌	⿰黑⿳亠龷⿸匚𡿨
𪒍	⿱⿱冖⿰木木黑
𪒏	⿰黑鹿
𪒐	⿰黑⿱爫見
𪒑	⿰黑⿱龶貝
𪒒	⿰黑⿸广⿻肀月
𪒓	⿰黑⿰玄⿱⿰丿一⿸匚𡿨
𪒔	⿰黑⿱㐫禸
𪒕	⿱⿱田⿱龷八黑
𪒖	⿰黑⿱大⿱土土
𪒗	⿰黑⿰氵⿱㓁木
𪒘	⿰黑⿱癶豆
𪒙	⿰黑⿱日⿰耳又
𪒚	⿰黍黑
𪒛	⿰黑⿰阝⿱八豕
𪒜	⿰黑⿱叀心
𪒝	⿰黑⿱雨⿱二厶
𪒞	⿱⿰⿱日月犬黑
𪒠	⿰黑⿹⿰工攵〾甘
𪒡	⿰黑⿺辶隶
𪒢	⿰黑菐
𪒤	⿰黑覃
𪒥	⿰黑⿺走戉
𪒦	⿰黑⿱生貝
𪒧	⿰黑⿸厃⿱八舌
𪒨	⿱⿰⿻夫丷⿱夕夕黑
𪒩	⿰黑⿵⿱止⿵戌小丿
𪒪	⿰黑萬
𪒫	⿰黑⿳亼吅从
𪒭	⿰黑⿱𠆢⿱㐫禸
𪒮	⿰黑⿰⿸尸⿱龷八殳
𪒯	⿰黑⿱艹⿵戌口
𪒰	⿰黑⿱〾卅貝
𪒱	⿰黑⿳爫冖⿱心夂
𪒲	⿰黑⿱业⿱䒑未
𪒳	⿰黑⿰氵⿸厂⿱白小
𪒴	⿰黑⿳⿱士口冖至
𪒵	⿳⿴𦥑⿵⿵冂一口冖黑
𪒶	⿰黑⿰⿱业𦍌寸
𪒷	⿱⿰牛⿸疒甘黑
𪒸	⿲〾黑⿳业䒑⿱十口又
𪒹	⿰黑⿱〾竹⿵戌口
𪒻	⿰黑⿱大黑
𪒽	⿰黑⿱石⿰石石
𪒾	⿰黑⿱⿱日⿰日日大
𪒿	⿰黑⿱龹馬
𪓀	⿰黑⿸⿸厂⿰禾禾止
𪓁	⿰黑⿰⿱丵口寸
𪓂	⿰黑⿱日⿱雨⿱二厶
𪓃	⿰黑⿳亠⿱吅⿻龷一⿸匚𡿨
𪓄	⿰黑毚
𪓅	⿰黑⿱艹⿵⿰爿戈臣
𪓆	⿰黑⿱⿱目⿰目目大
𪓇	⿱黑⿰⿱⿱十⿴⿱冂一三八頁
𪓈	⿰黑⿱⿱艹⿰𠂤辛子
𪓉	⿰黑⿳⿰⿰木爻木罒⿰艮寸
𪓊	⿰黑⿳⿲木缶木冖⿰鬯彡
𪓋	⿰黹米
𪓌	⿰黹⿱⿱亠从十
𪓍	⿱⿰民攴黹
𪓎	⿰黹⿸户𠕁
𪓏	⿱⿰民支黹
𪓑	⿱丿黽
𪓒	⿱九黽
𪓓	⿱丩黽
𪓔	⿱艹黽
𪓕	⿱口⿻乚⿱⿰又又⿰⿷匸一日
𪓖	⿱六黽
𪓗	⿱夫黽
𪓘	⿰冄黽
𪓙	⿱⿱冖人黽
𪓚	⿰冉黽
𪓛	⿱⿻人⿱冂一黽
𪓜	⿱皮黽
𪓞	⿺黽⿹勹口
𪓟	⿱⿹勹口黽
𪓠	⿱⿱勹巳黽
𪓡	⿱⿱大口黽
𪓢	⿱臼黽
𪓣	⿱⿱二儿⿱𠂊黽
𪓤	⿳⿱土土冖⿻乚⿰日日
𪓥	⿱羽黽
𪓦	⿱羽黽
𪓧	⿱辰黽
𪓨	⿱皀黽
𪓪	⿰黽⿱口王
𪓫	⿱⿰木彡黽
𪓬	⿱⿱臼儿黽
𪓭	⿱叕黽
𪓮	⿰曷黽
𪓯	⿱⿰弓耳黽
𪓰	⿰⿱八酉黽
𪓱	⿰面黽
𪓲	⿱昷黽
𪓳	⿱⿰矢天黽
𪓴	⿱⿰⿱十万攵黽
𪓵	⿱⿱八酉黽
𪓶	⿱⿰⿱屮凵攵黽
𪓷	⿰⿱爫⿱幺大黽
𪓸	⿱⿱卯田黽
𪓹	⿸麻黽
𪓺	⿱⿸⿰月龹力黽
𪓻	⿳⿱𠂊罒田黽
𪓼	⿰⿱⿱亠⿴囗口⿱日一黽
𪓽	⿰⿱吅⿻甲一黽
𪓾	⿱⿰⿱⿱屮凵方攵黽
𪓿	⿱爾黽
𪔁	⿰⿱禾⿱⿱彐彐灬黽
𪔃	⿱冂鼎
𪔄	⿱土鼎
𪔅	⿱口鼎
𪔆	⿰鼎干
𪔇	⿱木鼎
𪔈	⿰⿱口鼎女
𪔊	⿰鼎⿱⿱⿰丰丰彐心
𪔋	⿱鼓土
𪔌	⿱土鼓
𪔍	⿱鼓丰
𪔎	〾鼓
𪔏	⿱〾鼓井
𪔐	〾鼓
𪔑	⿱鼓石
𪔒	⿱罒鼓
𪔓	⿱鼓⿱刀口
𪔔	⿱鼓夅
𪔕	⿱鼓缶
𪔖	⿱鼓虫
𪔗	⿱鼓⿴囗大
𪔘	⿱鼓⿰口乇
𪔙	⿱鼓羊
𪔚	⿱鼓⿵⿵冂一口
𪔛	⿱鼓兆
𪔜	⿱鼓⿱龴用
𪔝	⿱鼓角
𪔞	⿱鼓夆
𪔟	⿱鼓豕
𪔠	⿰⿱王廾鼓
𪔡	⿰貝鼓
𪔢	⿱鼓⿱夂⿱一生
𪔣	⿱鼓⿱穴工
𪔥	⿱𣶒鼓
𪔦	⿱鼓⿰氵⿵⿵冂一口
𪔧	⿱鼓音
𪔨	〾鼓
𪔩	⿱鼓⿵戌口
𪔪	⿱鼓⿱口耳
𪔫	⿱⿱屮艸鼓
𪔬	⿱鼓⿱⿱十廾木
𪔭	⿱鼓⿱〾卅贝
𪔮	⿱鼓盍
𪔯	⿱鼓⿵戊⿱上小
𪔰	⿱⿰⿱士⿴尸丨殳鼓
𪔱	⿱鼓⿰氵𣶒
𪔲	⿱鼓⿺辶夆
𪔳	⿱⿰阝⿱夂⿱一生鼓
𪔴	⿱鼓⿰阝⿱夂⿱一生
𪔵	⿱鼓⿱〾卅貝
𪔶	⿱鼓⿰亻⿱癶豆
𪔷	⿱鼓龍
𪔹	⿰鼠刀
𪔺	⿰鼠刃
𪔻	⿰鼠攵
𪔼	⿰鼠⿰𠂊乀
𪔽	⿰鼠冘
𪔾	⿰鼠开
𪔿	⿰鼠攴
𪕀	⿰鼠⿱二儿
𪕁	⿰鼠⿱冖几
𪕂	⿰鼠殳
𪕃	⿰鼠方
𪕄	⿰鼠⿻⿱丿冂一
𪕅	⿰鼠⿻𠤎凵
𪕆	⿰鼠欠
𪕇	⿰鼠⿱亠几
𪕈	⿰鼠日
𪕉	⿰鼠⿱丿⿻亅䒑
𪕊	⿱⿰止匕鼠
𪕋	⿰鼠卯
𪕌	⿺鼠⿱⿱𠆢丶龴
𪕍	⿰鼠冋
𪕎	⿰鼠⿱宀几
𪕏	⿰鼠穴
𪕑	⿰鼠⿰止匕
𪕒	⿰鼠并
𪕔	⿰鼠耳
𪕕	⿰鼠虫
𪕖	⿰鼠⿱士口
𪕘	⿰⿱夂口鼠
𪕙	⿰鼠⿵⿵冂一口
𪕚	⿰鼠丣
𪕛	⿰鼠⿱⿱⿱𠆢丶乛口
𪕜	⿰鼠⿺夨口
𪕝	⿰鼠足
𪕞	⿰鼠夋
𪕟	⿰鼠⿰亻犬
𪕠	⿰鼠⿱彐火
𪕡	⿰⿱五口鼠
𪕢	⿱丣鼠
𪕣	⿰鼠巠
𪕤	⿰鼠⿱日女
𪕥	⿰鼠冏
𪕦	⿰鼠⿱夂⿺尢丶
𪕧	⿰鼠⿹丿⿱八⿻弓丨
𪕨	⿰鼠⿱臼儿
𪕩	⿰鼠⿱日⿹勹⿱丿丿
𪕪	⿰隹鼠
𪕫	⿰鼠昜
𪕬	⿰鼠⿱丶⿳一丷⿱冖巾
𪕭	⿰鼠曷
𪕮	⿰⿰⿱十口月鼠
𪕯	⿰鼠頁
𪕰	⿰鼠叚
𪕱	⿰鼠⿰⿱十口月
𪕲	⿰鼠畐
𪕳	⿰鼠⿱田心
𪕴	⿰鼠風
𪕵	⿰鼠⿰日⿱士寸
𪕶	⿰鼠⿳丷兀皿
𪕷	⿱⿰⿳士冖一殳鼠
𪕸	⿹⿰⿳士冖一殳鼠
𪕹	⿰鼠⿸广⿱肀口
𪕺	⿰鼠⿰豸⿹勹丶
𪕾	⿰鼠⿱⿹勹屮⿹勹屮
𪕿	⿰鼻⿱自⿱冖几
𪖀	⿰鼠⿱小隹
𪖁	⿰鼠⿰彳⿱从龰
𪖂	⿰鼠⿱㐫禸
𪖃	⿰鼠⿰⿱士⿱冖几殳
𪖄	⿰鼠⿰⿸耂子攵
𪖅	⿰鼠⿱〾卅貝
𪖆	⿰鼠⿱癶⿰弓殳
𪖇	⿰鼠⿱釆田
𪖈	⿰鼠菐
𪖉	⿰鼠⿰⿱⿴龷二八斤
𪖊	⿰鼠⿱业⿱䒑未
𪖋	⿰鼠⿹⿶戈十隹
𪖌	⿰鼠⿸⿸虍田皿
𪖍	⿰鼠⿸⿸厂⿰禾禾止
𪖎	⿰鼠⿹㦰韭
𪖏	⿰鼠⿱⿰目目隹
𪖐	⿰鼻乚
𪖒	⿱九鼻
𪖓	⿰鼻⿰𠂊乀
𪖔	⿰鼻刃
𪖕	⿰牙鼻
𪖖	⿰鼻攵
𪖗	⿰鼻欠
𪖘	⿰鼻斗
𪖙	⿰鼻⿹勹厶
𪖛	⿰鼻丘
𪖜	⿰鼻⿱八土
𪖝	⿰鼻⿱几口
𪖞	⿰鼻皮
𪖟	⿰鼻甘
𪖠	⿰鼻⿱刀口
𪖡	⿰鼻⿸厃㔾
𪖢	⿰鼻⿱土土
𪖣	⿰鼻至
𪖤	⿰⿸厃㔾鼻
𪖥	⿰鼻⿱乂⿸⿻丿一巾
𪖦	⿰鼻⿹丿⿱八⿻弓丨
𪖧	⿰鼻⿳彐冖又
𪖨	⿰鼻⿻大从
𪖩	⿰鼻〾血
𪖪	⿰⿱乂⿸⿻丿一巾鼻
𪖫	⿰鼻⿱⿰丿一母
𪖬	⿰⿱⿰丿一母鼻
𪖭	⿰鼻⿱⿱日一寸
𪖮	⿰鼻疌
𪖯	⿰鼻⿸户𠕁
𪖰	⿰鼻⿱丶⿳一丷⿱冖巾
𪖱	⿰鼻⿱刀邑
𪖲	⿰鼻叚
𪖴	⿰鼻⿹气米
𪖵	⿰⿱巛邑鼻
𪖶	⿰鼻⿳亠⿲冫幺𡿨十
𪖷	⿰鼻翏
𪖹	⿰鼻婁
𪖺	⿰鼻⿰艮旡
𪖻	⿰鼻⿱自⿸歹匕
𪖼	⿰鼻⿱⿰旡旡日
𪖽	⿰鼻⿱⿰夫夫日
𪖾	⿰鼻⿱山鬼
𪖿	⿰鼻⿱亠⿰乡隹
𪗀	⿰鼻⿰曷欠
𪗁	⿰鼻⿸⿸厂⿰禾禾止
𪗂	⿰鼻毚
𪗃	⿰鼻⿱⿱亠⿰乡隹瓦
𪗅	⿵齊又
𪗆	⿸广齊
𪗇	⿵齊月
𪗈	⿵齊歹
𪗉	⿵齊禾
𪗊	⿰⿱屮凵齊
𪗋	⿵齊衣
𪗌	⿵齊肉
𪗏	⿵齊魚
𪗑	⿰齊⿱⿱十⿴⿱冂一三夂
𪗒	⿰⿵齊小⿱⿱十⿴⿱冂一三夂
𪗓	⿰⿵齊小⿱⿱⿱十⿴⿱冂一三八夂
𪗔	⿰齒八
𪗕	⿰齒十
𪗖	⿱𠆢齒
𪗗	⿰齒几
𪗘	⿰齒山
𪗙	⿰齒干
𪗛	⿰齒开
𪗜	⿰齒⿱亠几
𪗝	⿰齒⿻冂入
𪗞	⿰齒⿱一丌
𪗟	⿰齒气
𪗠	⿰齒戈
𪗡	⿰齒攴
𪗢	⿰齒爪
𪗣	⿰齒⿱人勹
𪗤	⿰齒⿴⿻冂一丶
𪗥	⿰齒戊
𪗧	⿰齒史
𪗨	⿰齒⿱屮凵
𪗩	⿰齒⿱宀匕
𪗫	⿰齒⿰丿夫
𪗬	⿱⿰力口齒
𪗭	⿱⿰女又齒
𪗮	⿰齒禾
𪗯	⿰齒⿱𠫓儿
𪗰	⿰齒玄
𪗲	⿰⿱丷⿴囗⿰二二⿱⿱𠆢丶龴
𪗳	⿰齒甘
𪗴	⿰齒⿱宀几
𪗵	⿰齒⿰女又
𪗶	⿱⿰止匕齒
𪗷	⿰齒⿱匕日
𪗸	⿰齒⿱夕口
𪗹	⿰齒⿱土土
𪗺	⿰齒⿱士寸
𪗻	⿰齒至
𪗼	⿰齒色
𪗽	⿰齒舌
𪗾	⿰齒⿱士口
𪗿	⿰齒⿰歹刂
𪘀	⿰齒并
𪘁	⿰齒⿱亼口
𪘂	⿱⿰龶刀⿱止⿶凵米
𪘃	⿰齒⿸⿻丿一月
𪘄	⿰齒⿱日匕
𪘅	⿰虫齒
𪘆	⿰齒⿰亻木
𪘈	⿰齒兆
𪘊	⿰齒⿱夂口
𪘋	⿰齒⿱宀幺
𪘌	⿰齒⿻一史
𪘍	⿰齒⿵⿵冂一口
𪘎	⿰齒言
𪘏	⿰𧾷齒
𪘐	⿰齒我
